"","status","family","pval","qval","genes","num_cells_expressed"
"Ncald","OK","negbinomial.size",0.389505134324757,0.681506732773824,"Ncald",28
"Ncam1","OK","negbinomial.size",1.08380945567254e-27,1.02833889298064e-25,"Ncam1",197
"Ncapd2","OK","negbinomial.size",0.000290973887299855,0.00253891045761278,"Ncapd2",103
"Ncapd3","OK","negbinomial.size",0.102163622170899,0.295008781969645,"Ncapd3",128
"Ncapg","OK","negbinomial.size",3.38597463405361e-07,5.51364788383053e-06,"Ncapg",88
"Ncapg2","OK","negbinomial.size",0.00208843733979488,0.0140433426029734,"Ncapg2",96
"Ncaph","OK","negbinomial.size",0.000240780668016086,0.0021421817486884,"Ncaph",98
"Ncaph2","OK","negbinomial.size",0.497237095756739,0.773739582781593,"Ncaph2",164
"Ncbp1","OK","negbinomial.size",0.0589715820361359,0.200876393614679,"Ncbp1",136
"Ncbp2","OK","negbinomial.size",0.740278847995968,0.922579684075337,"Ncbp2",185
"Ncdn","OK","negbinomial.size",0.589091199048696,0.839749012445498,"Ncdn",54
"Nceh1","OK","negbinomial.size",0.00573158887964124,0.0327015369316652,"Nceh1",33
"Ncf2","OK","negbinomial.size",0.283144784917973,0.563576917453184,"Ncf2",17
"Nck1","OK","negbinomial.size",0.84514478202541,0.97222257174815,"Nck1",133
"Nck2","OK","negbinomial.size",0.650615810586856,0.877469821969888,"Nck2",183
"Nckap1","OK","negbinomial.size",0.22963929797826,0.498047793491366,"Nckap1",168
"Nckap5","OK","negbinomial.size",0.0321212187704781,0.127742800720878,"Nckap5",10
"Nckap5l","OK","negbinomial.size",0.902383566975304,0.987459194325601,"Nckap5l",46
"Nckipsd","OK","negbinomial.size",0.00133085699146949,0.00955710771585656,"Nckipsd",61
"Ncl","OK","negbinomial.size",0.0583039403777045,0.199365062869279,"Ncl",228
"Ncln","OK","negbinomial.size",0.18302077702127,0.432516250854344,"Ncln",97
"Ncoa1","OK","negbinomial.size",0.0655104824283885,0.216689902075784,"Ncoa1",120
"Ncoa2","OK","negbinomial.size",0.108464412051623,0.306375097332879,"Ncoa2",140
"Ncoa3","OK","negbinomial.size",0.00105989942404322,0.00781627176237501,"Ncoa3",178
"Ncoa4","OK","negbinomial.size",0.624339015394958,0.860827530227955,"Ncoa4",91
"Ncoa5","OK","negbinomial.size",0.110700301465806,0.310941406215142,"Ncoa5",85
"Ncoa6","OK","negbinomial.size",0.446203453485278,0.734027524163496,"Ncoa6",129
"Ncoa7","OK","negbinomial.size",1.22634126547575e-07,2.11710777206058e-06,"Ncoa7",136
"Ncor1","OK","negbinomial.size",0.420338099558075,0.709294790600028,"Ncor1",221
"Ncor2","OK","negbinomial.size",0.7405830687095,0.922666044039441,"Ncor2",165
"Ncs1","OK","negbinomial.size",3.44692036964596e-25,2.8448897571393e-23,"Ncs1",68
"Ncstn","OK","negbinomial.size",0.255921117738526,0.530253744297101,"Ncstn",180
"Ndc1","OK","negbinomial.size",0.0429997774270253,0.159767981811438,"Ndc1",149
"Ndc80","OK","negbinomial.size",0.000398739321557769,0.00336235747009875,"Ndc80",75
"Nde1","OK","negbinomial.size",0.0181085153148513,0.0823424941675314,"Nde1",115
"Ndel1","OK","negbinomial.size",0.56185041489464,0.820734792714401,"Ndel1",113
"Ndfip1","OK","negbinomial.size",0.00419976249675435,0.0252530629171108,"Ndfip1",186
"Ndfip2","OK","negbinomial.size",0.194517153790612,0.449175015078464,"Ndfip2",89
"Ndn","OK","negbinomial.size",0.106945248855234,0.303726792913441,"Ndn",177
"Ndnf","OK","negbinomial.size",0.70146908493327,0.902831801473588,"Ndnf",11
"Ndnl2","OK","negbinomial.size",0.490959066623777,0.769318173318142,"Ndnl2",75
"Ndor1","OK","negbinomial.size",0.307458896390858,0.593127481081882,"Ndor1",74
"Ndrg1","OK","negbinomial.size",0.367515598481772,0.659306678830631,"Ndrg1",24
"Ndrg2","OK","negbinomial.size",0.0297853675545638,0.120697604051674,"Ndrg2",20
"Ndrg3","OK","negbinomial.size",0.0251226602509673,0.106257653922133,"Ndrg3",103
"Ndrg4","OK","negbinomial.size",0.162696530864957,0.400019015899354,"Ndrg4",26
"Ndst1","OK","negbinomial.size",0.448179021093539,0.735770736263916,"Ndst1",127
"Ndst2","OK","negbinomial.size",0.879377484309113,0.981300638900888,"Ndst2",49
"Ndufa1","OK","negbinomial.size",0.884513601902744,0.981852320529125,"Ndufa1",210
"Ndufa10","OK","negbinomial.size",0.801843720611765,0.955425376581802,"Ndufa10",213
"Ndufa11","OK","negbinomial.size",0.860379455955759,0.975640415924036,"Ndufa11",220
"Ndufa12","OK","negbinomial.size",0.862731129985634,0.976259594995401,"Ndufa12",221
"Ndufa13","OK","negbinomial.size",0.106350469733735,0.30260287137934,"Ndufa13",215
"Ndufa2","OK","negbinomial.size",0.842787975454235,0.97222257174815,"Ndufa2",219
"Ndufa3","OK","negbinomial.size",0.906292801270036,0.989508063701762,"Ndufa3",220
"Ndufa4","OK","negbinomial.size",0.875179297906784,0.979576772872819,"Ndufa4",227
"Ndufa5","OK","negbinomial.size",0.205308301033327,0.464507139964624,"Ndufa5",208
"Ndufa6","OK","negbinomial.size",0.495207960148968,0.771461657374928,"Ndufa6",221
"Ndufa7","OK","negbinomial.size",0.147522696062764,0.375738556076502,"Ndufa7",224
"Ndufa8","OK","negbinomial.size",0.102084047193159,0.294991071625316,"Ndufa8",199
"Ndufa9","OK","negbinomial.size",0.817069185849659,0.961130385434908,"Ndufa9",191
"Ndufab1","OK","negbinomial.size",0.603884253960507,0.848589187183775,"Ndufab1",215
"Ndufaf1","OK","negbinomial.size",0.623574913689153,0.860480144093864,"Ndufaf1",84
"Ndufaf2","OK","negbinomial.size",0.222721377977335,0.488476547890794,"Ndufaf2",156
"Ndufaf3","OK","negbinomial.size",0.930545051536227,0.99750533662068,"Ndufaf3",87
"Ndufaf4","OK","negbinomial.size",0.231940965980949,0.500870739863032,"Ndufaf4",109
"Ndufaf5","OK","negbinomial.size",0.77187493784866,0.939789128127346,"Ndufaf5",67
"Ndufaf6","OK","negbinomial.size",0.963081523766658,0.999998135217801,"Ndufaf6",33
"Ndufaf7","OK","negbinomial.size",0.503482596494489,0.778514729598177,"Ndufaf7",114
"Ndufb10","OK","negbinomial.size",0.731338913637162,0.918173985135216,"Ndufb10",189
"Ndufb11","OK","negbinomial.size",0.767426456775234,0.937240021531333,"Ndufb11",218
"Ndufb2","OK","negbinomial.size",0.75518712652885,0.930470846081047,"Ndufb2",201
"Ndufb3","OK","negbinomial.size",0.779714270078564,0.944319191672193,"Ndufb3",197
"Ndufb4","OK","negbinomial.size",0.157259686029826,0.391755836197105,"Ndufb4",208
"Ndufb5","OK","negbinomial.size",0.148623819851734,0.377671241926063,"Ndufb5",214
"Ndufb6","OK","negbinomial.size",0.722044680339116,0.914198009830809,"Ndufb6",206
"Ndufb7","OK","negbinomial.size",0.495835635789947,0.772140011794891,"Ndufb7",213
"Ndufb8","OK","negbinomial.size",0.766222365605618,0.937168037509916,"Ndufb8",224
"Ndufb9","OK","negbinomial.size",0.896598710523639,0.984718785857069,"Ndufb9",213
"Ndufc1","OK","negbinomial.size",0.221971964493146,0.487422453584571,"Ndufc1",222
"Ndufc2","OK","negbinomial.size",0.032049262581278,0.127540823680449,"Ndufc2",220
"Ndufs1","OK","negbinomial.size",0.0869681198230447,0.264415545963703,"Ndufs1",159
"Ndufs2","OK","negbinomial.size",0.491525562595923,0.76946210110423,"Ndufs2",175
"Ndufs3","OK","negbinomial.size",0.660436137578356,0.883074496685032,"Ndufs3",200
"Ndufs4","OK","negbinomial.size",0.449525549807893,0.737009980523028,"Ndufs4",204
"Ndufs5","OK","negbinomial.size",0.771633332413638,0.939686504023876,"Ndufs5",205
"Ndufs6","OK","negbinomial.size",0.542670067748945,0.805515436853263,"Ndufs6",213
"Ndufs7","OK","negbinomial.size",0.778031360076207,0.942997172492285,"Ndufs7",204
"Ndufs8","OK","negbinomial.size",0.47948170393543,0.760624338045606,"Ndufs8",195
"Ndufv1","OK","negbinomial.size",0.545667517234873,0.80735797152598,"Ndufv1",179
"Ndufv2","OK","negbinomial.size",0.656479378496627,0.881227679342694,"Ndufv2",212
"Ndufv3","OK","negbinomial.size",0.10380488868878,0.297821168738047,"Ndufv3",188
"Necab1","OK","negbinomial.size",0.681318677080782,0.895016351623359,"Necab1",17
"Necab3","OK","negbinomial.size",1.14889564087599e-06,1.7112722462986e-05,"Necab3",13
"Necap1","OK","negbinomial.size",0.605970806317792,0.849261248677528,"Necap1",100
"Necap2","OK","negbinomial.size",0.296235075220403,0.579768175476019,"Necap2",116
"Nedd1","OK","negbinomial.size",0.0505791229059795,0.180027880941901,"Nedd1",114
"Nedd4","OK","negbinomial.size",0.0784703793974956,0.246177576605004,"Nedd4",230
"Nedd4l","OK","negbinomial.size",0.490755018536416,0.769198487690403,"Nedd4l",33
"Nedd8","OK","negbinomial.size",0.829214853057442,0.967470853925462,"Nedd8",223
"Nedd9","OK","negbinomial.size",3.94242838530503e-23,2.89672329530034e-21,"Nedd9",114
"Nefl","OK","negbinomial.size",1.4138570838254e-31,1.60726206227322e-29,"Nefl",11
"Nefm","OK","negbinomial.size",6.30439197263041e-20,3.89579093693315e-18,"Nefm",27
"Negr1","OK","negbinomial.size",0.175516785864844,0.419945865555318,"Negr1",22
"Neil1","OK","negbinomial.size",0.0344440241981913,0.134538246868138,"Neil1",26
"Neil3","OK","negbinomial.size",0.0195515856730427,0.0875498355110236,"Neil3",39
"Nek1","OK","negbinomial.size",0.312701665977019,0.598530376190956,"Nek1",96
"Nek2","OK","negbinomial.size",0.115225620717472,0.319997402545643,"Nek2",21
"Nek3","OK","negbinomial.size",0.459228752020091,0.743877733813967,"Nek3",43
"Nek4","OK","negbinomial.size",0.193717555875832,0.448263811271819,"Nek4",47
"Nek6","OK","negbinomial.size",0.264397494384904,0.539632419942088,"Nek6",125
"Nek7","OK","negbinomial.size",0.00296836497647188,0.018895297393812,"Nek7",148
"Nek8","OK","negbinomial.size",0.592312981333583,0.8416781466858,"Nek8",24
"Nek9","OK","negbinomial.size",0.0684614999683923,0.223083038025724,"Nek9",128
"Nelfa","OK","negbinomial.size",0.333750931045573,0.620919981333821,"Nelfa",145
"Nelfb","OK","negbinomial.size",0.267329612386524,0.54313300105507,"Nelfb",131
"Nelfcd","OK","negbinomial.size",0.881068849861021,0.981300638900888,"Nelfcd",155
"Nelfe","OK","negbinomial.size",0.261459593116917,0.536145010350315,"Nelfe",125
"Nell1","OK","negbinomial.size",0.0409271677742523,0.154068219831221,"Nell1",27
"Nemf","OK","negbinomial.size",0.44767508282243,0.735406110208086,"Nemf",208
"Nenf","OK","negbinomial.size",0.466812200226922,0.750961498957636,"Nenf",107
"Neo1","OK","negbinomial.size",0.0613234064756041,0.207103993282239,"Neo1",191
"Nes","OK","negbinomial.size",0.634022907056715,0.867292091047045,"Nes",59
"Net1","OK","negbinomial.size",0.0218812592435625,0.095198250936956,"Net1",119
"Neto2","OK","negbinomial.size",0.641076128450163,0.872187800364059,"Neto2",55
"Neu1","OK","negbinomial.size",0.763795978940068,0.935434652528491,"Neu1",40
"Neu3","OK","negbinomial.size",0.359795171523084,0.649469697234812,"Neu3",18
"Neurl1a","OK","negbinomial.size",0.326648067610661,0.613674651498046,"Neurl1a",24
"Neurl2","OK","negbinomial.size",0.526617186682244,0.793762905524642,"Neurl2",61
"Neurl4","OK","negbinomial.size",0.251820831328425,0.524450257347692,"Neurl4",70
"Nexn","OK","negbinomial.size",0.11975165264876,0.327956230549444,"Nexn",33
"Nf1","OK","negbinomial.size",0.84465087911317,0.97222257174815,"Nf1",198
"Nf2","OK","negbinomial.size",0.597488254229868,0.844939967547226,"Nf2",118
"Nfat5","OK","negbinomial.size",2.75440771774747e-05,0.00031550012356328,"Nfat5",182
"Nfatc2","OK","negbinomial.size",0.766437113336712,0.937229342029813,"Nfatc2",18
"Nfatc2ip","OK","negbinomial.size",0.482564329010041,0.762733207799274,"Nfatc2ip",32
"Nfatc3","OK","negbinomial.size",0.0376657792848595,0.144637552703173,"Nfatc3",127
"Nfatc4","OK","negbinomial.size",0.208064693361691,0.468456568574062,"Nfatc4",32
"Nfe2","OK","negbinomial.size",1.97667215458391e-08,3.8604375142198e-07,"Nfe2",38
"Nfe2l1","OK","negbinomial.size",0.605487166501588,0.849074214016502,"Nfe2l1",188
"Nfe2l2","OK","negbinomial.size",0.00632133003151374,0.0354496091350887,"Nfe2l2",148
"Nfe2l3","OK","negbinomial.size",0.00310732215654312,0.0196449275898975,"Nfe2l3",17
"Nfia","OK","negbinomial.size",2.52255204029659e-10,6.45366286317917e-09,"Nfia",219
"Nfib","OK","negbinomial.size",1.62046759385706e-10,4.28215668990738e-09,"Nfib",218
"Nfic","OK","negbinomial.size",0.373897105505397,0.66628255257374,"Nfic",138
"Nfil3","OK","negbinomial.size",7.33825144465046e-05,0.000751843672983884,"Nfil3",71
"Nfix","OK","negbinomial.size",0.700002270900651,0.902819741382589,"Nfix",32
"Nfkb1","OK","negbinomial.size",0.736699574661329,0.920015532663386,"Nfkb1",64
"Nfkb2","OK","negbinomial.size",0.505880061000757,0.780219472041357,"Nfkb2",24
"Nfkbia","OK","negbinomial.size",0.00646185353410092,0.036082175665392,"Nfkbia",137
"Nfkbib","OK","negbinomial.size",0.227317436618945,0.494793192062551,"Nfkbib",72
"Nfkbil1","OK","negbinomial.size",0.999198262862301,0.999998135217801,"Nfkbil1",13
"Nfkbiz","OK","negbinomial.size",0.157990826409051,0.392857915441408,"Nfkbiz",51
"Nfrkb","OK","negbinomial.size",0.532642916060556,0.797308399393624,"Nfrkb",95
"Nfs1","OK","negbinomial.size",0.88896851291483,0.982889278003195,"Nfs1",82
"Nfu1","OK","negbinomial.size",0.151761536586938,0.382857806214834,"Nfu1",161
"Nfx1","OK","negbinomial.size",0.548561366302008,0.809672276327682,"Nfx1",198
"Nfxl1","OK","negbinomial.size",0.0652599253916062,0.215979703644289,"Nfxl1",97
"Nfya","OK","negbinomial.size",0.73231206632228,0.918202686141118,"Nfya",70
"Nfyb","OK","negbinomial.size",0.781716040188131,0.94503078644729,"Nfyb",155
"Nfyc","OK","negbinomial.size",0.728657052936414,0.916836078234347,"Nfyc",146
"Ngdn","OK","negbinomial.size",0.865321035867555,0.977011146021638,"Ngdn",161
"Ngfr","OK","negbinomial.size",0.474903844165211,0.757357242216885,"Ngfr",33
"Ngfrap1","OK","negbinomial.size",0.160964347966927,0.397219003276976,"Ngfrap1",225
"Ngly1","OK","negbinomial.size",0.0480399015875416,0.173332658506249,"Ngly1",88
"Ngrn","OK","negbinomial.size",0.209266086602162,0.469795185227133,"Ngrn",79
"Nhej1","OK","negbinomial.size",0.724668160999301,0.915426285778549,"Nhej1",27
"Nhlrc2","OK","negbinomial.size",0.321272205244546,0.607934998931656,"Nhlrc2",64
"Nhlrc3","OK","negbinomial.size",0.287894652478446,0.57011184262371,"Nhlrc3",26
"Nhp2","OK","negbinomial.size",0.964756215621266,0.999998135217801,"Nhp2",181
"Nhp2l1","OK","negbinomial.size",0.725162603356517,0.915763933157384,"Nhp2l1",220
"Nhs","OK","negbinomial.size",2.10216606006252e-07,3.5084627456722e-06,"Nhs",76
"Nhsl1","OK","negbinomial.size",0.0685444549112761,0.223272536055362,"Nhsl1",136
"Nhsl2","OK","negbinomial.size",0.00432782341965783,0.0257532208429022,"Nhsl2",77
"Nicn1","OK","negbinomial.size",0.0125286503163538,0.0614665545739481,"Nicn1",114
"Nid1","OK","negbinomial.size",0.33064473966752,0.617811926344179,"Nid1",159
"Nid2","OK","negbinomial.size",2.87115252087901e-10,7.2531211481325e-09,"Nid2",96
"Nif3l1","OK","negbinomial.size",0.271862611595507,0.54828897969693,"Nif3l1",174
"Nifk","OK","negbinomial.size",0.256827793343421,0.530895583892991,"Nifk",149
"Nim1k","OK","negbinomial.size",0.74043832014827,0.922581093763484,"Nim1k",19
"Nin","OK","negbinomial.size",0.375653624410563,0.668038101261405,"Nin",61
"Ninj1","OK","negbinomial.size",0.0174788668096773,0.0799621659288578,"Ninj1",78
"Ninl","OK","negbinomial.size",0.178647653698052,0.425351556423934,"Ninl",115
"Nip7","OK","negbinomial.size",0.000287594830426695,0.00251488948232342,"Nip7",132
"Nipa1","OK","negbinomial.size",0.947842232610564,0.999998135217801,"Nipa1",15
"Nipa2","OK","negbinomial.size",0.45738297581876,0.742980768790031,"Nipa2",109
"Nipal1","OK","negbinomial.size",3.43560263530403e-08,6.45850417401147e-07,"Nipal1",35
"Nipal3","OK","negbinomial.size",0.259296497517081,0.533739548938409,"Nipal3",32
"Nipbl","OK","negbinomial.size",0.310275691817673,0.596113215306593,"Nipbl",200
"Nipsnap1","OK","negbinomial.size",0.62972090677997,0.86435094278376,"Nipsnap1",137
"Nipsnap3b","OK","negbinomial.size",0.121817142304082,0.331803020968398,"Nipsnap3b",111
"Nisch","OK","negbinomial.size",0.301492682965772,0.585901968128865,"Nisch",228
"Nit1","OK","negbinomial.size",0.737266279757941,0.920532449599336,"Nit1",174
"Nit2","OK","negbinomial.size",0.475138385188531,0.757415510691753,"Nit2",139
"Nkain1","OK","negbinomial.size",0.958861882629106,0.999998135217801,"Nkain1",10
"Nkain3","OK","negbinomial.size",0.096601487608659,0.284192267694462,"Nkain3",26
"Nkain4","OK","negbinomial.size",0.22698665457192,0.494316686099339,"Nkain4",23
"Nkap","OK","negbinomial.size",0.665965111927756,0.88638755878171,"Nkap",124
"Nkapl","OK","negbinomial.size",0.591874832858365,0.841445462003693,"Nkapl",23
"Nkd1","OK","negbinomial.size",0.000806268087477313,0.00613354195334699,"Nkd1",59
"Nkd2","OK","negbinomial.size",1.09982331894197e-10,2.94508244294462e-09,"Nkd2",54
"Nkiras1","OK","negbinomial.size",0.235685602570344,0.505610025097497,"Nkiras1",132
"Nkiras2","OK","negbinomial.size",0.215714763327091,0.47902118261552,"Nkiras2",156
"Nkrf","OK","negbinomial.size",0.878986843597866,0.981300638900888,"Nkrf",10
"Nktr","OK","negbinomial.size",0.0663074084480364,0.218247547609625,"Nktr",220
"Nle1","OK","negbinomial.size",0.467952295735293,0.75194361429661,"Nle1",43
"Nlgn1","OK","negbinomial.size",0.0214410613322605,0.0938484522534466,"Nlgn1",12
"Nlgn2","OK","negbinomial.size",0.0912008864374921,0.272832840509379,"Nlgn2",62
"Nlgn3","OK","negbinomial.size",0.0490338649852138,0.176112689440187,"Nlgn3",12
"Nlk","OK","negbinomial.size",0.783539258605383,0.945541576656415,"Nlk",161
"Nln","OK","negbinomial.size",0.115876317341595,0.321139721014418,"Nln",66
"Nlrx1","OK","negbinomial.size",0.939442625462632,0.999848404595011,"Nlrx1",15
"Nmb","OK","negbinomial.size",0.743452339088606,0.924043392059588,"Nmb",15
"Nmd3","OK","negbinomial.size",0.813983069453851,0.959989421904312,"Nmd3",160
"Nme1","OK","negbinomial.size",0.0102279669320521,0.0523119700896554,"Nme1",208
"Nme2","OK","negbinomial.size",0.509352551344886,0.783105580248336,"Nme2",221
"Nme3","OK","negbinomial.size",0.908636980901687,0.989970670873899,"Nme3",85
"Nme4","OK","negbinomial.size",1.51995892143574e-05,0.000185567426578528,"Nme4",125
"Nme6","OK","negbinomial.size",0.581320139850194,0.834327254337996,"Nme6",125
"Nme7","OK","negbinomial.size",0.0265270519885297,0.110912899535664,"Nme7",149
"Nmi","OK","negbinomial.size",0.0155641539741834,0.0731181502490878,"Nmi",19
"Nmnat1","OK","negbinomial.size",0.879717430702617,0.981300638900888,"Nmnat1",41
"Nmnat3","OK","negbinomial.size",0.0124450482396987,0.0611969155763097,"Nmnat3",23
"Nmral1","OK","negbinomial.size",0.0036102945558382,0.0223174867877874,"Nmral1",137
"Nmrk1","OK","negbinomial.size",0.93167024083016,0.997799303179879,"Nmrk1",25
"Nmt1","OK","negbinomial.size",0.357033437097556,0.645886941454068,"Nmt1",204
"Nmt2","OK","negbinomial.size",0.00274681343429329,0.0176622742173074,"Nmt2",220
"Nnat","OK","negbinomial.size",0.000302756584252987,0.00263409158140686,"Nnat",169
"Nnt","OK","negbinomial.size",0.0294209438720214,0.119771072181709,"Nnt",170
"Noa1","OK","negbinomial.size",0.780938527250012,0.944810166000265,"Noa1",74
"Nob1","OK","negbinomial.size",0.725874710479081,0.91611081285938,"Nob1",130
"Noc2l","OK","negbinomial.size",0.316292770375208,0.602295809579845,"Noc2l",152
"Noc3l","OK","negbinomial.size",0.564065811586604,0.822581753554227,"Noc3l",83
"Noc4l","OK","negbinomial.size",0.327793556028129,0.615155326294807,"Noc4l",108
"Nod1","OK","negbinomial.size",0.384924667891279,0.676636360042292,"Nod1",22
"Nol10","OK","negbinomial.size",0.308858323275628,0.594889762548361,"Nol10",101
"Nol11","OK","negbinomial.size",0.375105459725474,0.667457293220903,"Nol11",148
"Nol12","OK","negbinomial.size",0.86521096599677,0.977011146021638,"Nol12",99
"Nol3","OK","negbinomial.size",0.408447066626139,0.699514944975124,"Nol3",23
"Nol4l","OK","negbinomial.size",0.00985715071196934,0.050934247889893,"Nol4l",126
