"","status","family","pval","qval","genes","num_cells_expressed"
"Kdm3a","OK","negbinomial.size",2.92569606108489e-11,6.2540472410852e-10,"Kdm3a",295
"Lgals7","OK","negbinomial.size",2.95556644764177e-24,1.90181653253357e-22,"Lgals7",157
"Ier2","OK","negbinomial.size",1.12734635058555e-06,1.33503212897512e-05,"Ier2",343
"Tanc2","OK","negbinomial.size",1.13377708288015e-26,8.56239315526013e-25,"Tanc2",187
"Nudcd3","OK","negbinomial.size",1.68190686139399e-05,0.000163045421490399,"Nudcd3",271
"Sh2d4a","OK","negbinomial.size",6.82620990167813e-14,1.86750887809034e-12,"Sh2d4a",147
"Ech1","OK","negbinomial.size",4.03538313230107e-13,1.04720683260455e-11,"Ech1",340
"Shisa6","OK","negbinomial.size",8.63932047715935e-08,1.19867007544482e-06,"Shisa6",50
"Ndst1","OK","negbinomial.size",1.39835133253832e-06,1.62844016675653e-05,"Ndst1",128
"Ercc6","OK","negbinomial.size",0.00574959670587076,0.0289708005011754,"Ercc6",122
"Skida1","OK","negbinomial.size",4.92309620637404e-05,0.000439109542820293,"Skida1",86
"Skp2","OK","negbinomial.size",3.65665174597414e-09,6.16546682088581e-08,"Skp2",216
"Spock3","OK","negbinomial.size",3.01807074398831e-08,4.48866842254488e-07,"Spock3",17
"Lifr","OK","negbinomial.size",8.55898690056513e-24,5.29146778381997e-22,"Lifr",184
"Cpa1","OK","negbinomial.size",3.1500300661179e-45,5.84237929321749e-43,"Cpa1",43
"Vsnl1","OK","negbinomial.size",0.00382558182492172,0.0204875745120649,"Vsnl1",61
"Adam12","OK","negbinomial.size",6.62774612363991e-06,6.93685760260137e-05,"Adam12",40
"Pla2r1","OK","negbinomial.size",6.82705247479221e-10,1.23710899155286e-08,"Pla2r1",51
"Cggbp1","OK","negbinomial.size",0.0104495830957576,0.0467800128132218,"Cggbp1",321
"Emcn","OK","negbinomial.size",0.00303770527800246,0.0168476424653329,"Emcn",12
"Adam10","OK","negbinomial.size",4.9382577746993e-08,7.12600767214045e-07,"Adam10",409
"Hmgb2","OK","negbinomial.size",6.41392330403873e-12,1.4734499218677e-10,"Hmgb2",343
"Vmac","OK","negbinomial.size",7.51423228680437e-09,1.21499355898945e-07,"Vmac",53
"Phactr1","OK","negbinomial.size",4.9285725221358e-05,0.000439287326142591,"Phactr1",41
"Set","OK","negbinomial.size",6.81611935295004e-06,7.12219530069643e-05,"Set",422
"Dsp","OK","negbinomial.size",3.17385754833528e-09,5.38020045693609e-08,"Dsp",77
"Klhl5","OK","negbinomial.size",3.03360018749266e-07,3.92407851945205e-06,"Klhl5",109
"Kcnmb4","OK","negbinomial.size",0.00465599086569748,0.0241751160140702,"Kcnmb4",46
"Gabrg3","OK","negbinomial.size",9.30703863188133e-11,1.8572843548305e-09,"Gabrg3",17
"Sugct","OK","negbinomial.size",0.00834787091044994,0.0392398153774614,"Sugct",20
"C1ra","OK","negbinomial.size",1.84646949413343e-07,2.48005040042714e-06,"C1ra",26
"Zfp811","OK","negbinomial.size",0.00259595802587825,0.0147611463581499,"Zfp811",14
"Pld5","OK","negbinomial.size",2.81055705854181e-17,1.05183221431244e-15,"Pld5",47
"Ntrk2","OK","negbinomial.size",4.00341083631767e-34,4.50812655961058e-32,"Ntrk2",52
"Pgbd1","OK","negbinomial.size",0.000325213983265891,0.00240987000995853,"Pgbd1",33
"Pcdh9","OK","negbinomial.size",6.42249622932196e-05,0.000562894527061908,"Pcdh9",54
"Nap1l5","OK","negbinomial.size",2.46051488059252e-16,8.43261241142198e-15,"Nap1l5",20
"Maf","OK","negbinomial.size",6.13209251757002e-06,6.47179504866888e-05,"Maf",242
"Zfp458","OK","negbinomial.size",0.00809090934816415,0.0383042600221645,"Zfp458",20
"Cpsf6","OK","negbinomial.size",0.00824203293712439,0.0388447381924562,"Cpsf6",368
"Zfp459","OK","negbinomial.size",0.000236001242868402,0.00182716247701429,"Zfp459",18
"Cdca7","OK","negbinomial.size",6.76110036215859e-08,9.52748578408314e-07,"Cdca7",260
"Gpc3","OK","negbinomial.size",4.12116200928606e-29,3.71257823293684e-27,"Gpc3",380
"Ghr","OK","negbinomial.size",0.00505206306653286,0.0259221397050905,"Ghr",154
"Myh8","OK","negbinomial.size",2.27992814544436e-14,6.65612355795006e-13,"Myh8",26
"Abcd2","OK","negbinomial.size",3.56645899457032e-13,9.29342579328945e-12,"Abcd2",31
"Mta3","OK","negbinomial.size",0.00282737850727813,0.0159120036711637,"Mta3",242
"Rnf181","OK","negbinomial.size",1.00083975371921e-08,1.56802372346667e-07,"Rnf181",258
"Zfp277","OK","negbinomial.size",4.49020556958415e-12,1.05261101568021e-10,"Zfp277",301
"Aasdh","OK","negbinomial.size",0.00647223422579302,0.0320003408227743,"Aasdh",91
"Zkscan5","OK","negbinomial.size",0.00555333730709076,0.0281504311476322,"Zkscan5",77
"A430033K04Rik","OK","negbinomial.size",0.00550360813035834,0.0279321954688448,"A430033K04Rik",40
"Clca1","OK","negbinomial.size",0.000286248825657066,0.00215661301624069,"Clca1",125
"Grik2","OK","negbinomial.size",4.89290685326757e-10,9.04829050343264e-09,"Grik2",16
"Eif3b","OK","negbinomial.size",0.00216604335010825,0.012659007753274,"Eif3b",228
"St3gal5","OK","negbinomial.size",9.05281814272342e-07,1.08530553627403e-05,"St3gal5",182
"Gm9990","OK","negbinomial.size",5.91980084632899e-16,1.97514625063231e-14,"Gm9990",31
"B4galt6","OK","negbinomial.size",0.000187045601542807,0.00148228725888235,"B4galt6",101
"Pgpep1","OK","negbinomial.size",0.000513775114596198,0.00362603902925979,"Pgpep1",258
"Pla2g4a","OK","negbinomial.size",3.8702077117747e-06,4.20422563832063e-05,"Pla2g4a",242
"Lig1","OK","negbinomial.size",0.000182644356229453,0.00145057343876944,"Lig1",281
"Slit3","OK","negbinomial.size",0.000159492840196602,0.00128614047350354,"Slit3",74
"Pign","OK","negbinomial.size",0.00770013372418354,0.0367438844227782,"Pign",138
"Rlim","OK","negbinomial.size",0.000603064002819223,0.00416074573498689,"Rlim",370
"Retsat","OK","negbinomial.size",0.00827933807506333,0.0389914159084013,"Retsat",94
"Hmga2","OK","negbinomial.size",3.97178994125358e-70,1.61587789480936e-67,"Hmga2",329
"Tsnax","OK","negbinomial.size",0.00448575556763383,0.0233971667572365,"Tsnax",211
"Ttc26","OK","negbinomial.size",0.006565436394114,0.032395650939971,"Ttc26",74
"Gulp1","OK","negbinomial.size",0.008309553223742,0.0390899236321649,"Gulp1",94
"Acbd4","OK","negbinomial.size",0.00642857134645252,0.0318449103776352,"Acbd4",46
"Nxf3","OK","negbinomial.size",1.18403699795963e-19,5.27670481210844e-18,"Nxf3",40
"Ero1lb","OK","negbinomial.size",0.00839455058142597,0.0394162590964052,"Ero1lb",48
"Ebf1","OK","negbinomial.size",1.8587477093154e-05,0.000178814081692492,"Ebf1",19
"Npm1","OK","negbinomial.size",0.00175776343923797,0.0105415656184828,"Npm1",423
"Ado","OK","negbinomial.size",1.0734362933272e-11,2.41753188061475e-10,"Ado",354
"Whsc1","OK","negbinomial.size",0.000113784688053672,0.000943492758535774,"Whsc1",244
"Phex","OK","negbinomial.size",8.59118602848174e-07,1.03488097603832e-05,"Phex",13
"Ece1","OK","negbinomial.size",1.48976963089443e-10,2.91301931547916e-09,"Ece1",379
"Lgals8","OK","negbinomial.size",1.11823129627116e-06,1.32548243501616e-05,"Lgals8",92
"Mex3b","OK","negbinomial.size",0.000315995682176878,0.0023470774697378,"Mex3b",175
"Mab21l2","OK","negbinomial.size",0.000218886388095242,0.00170934682765151,"Mab21l2",11
"Abat","OK","negbinomial.size",1.63376210840201e-11,3.57725828318856e-10,"Abat",227
"Camk2b","OK","negbinomial.size",0.00835075043396024,0.0392398153774614,"Camk2b",17
"Cacnb2","OK","negbinomial.size",4.1474646757287e-14,1.16498495524032e-12,"Cacnb2",81
"Sept11","OK","negbinomial.size",2.41970673126062e-12,5.7797994876248e-11,"Sept11",357
"Gstm1","OK","negbinomial.size",8.44991435040829e-81,4.63349216466736e-78,"Gstm1",329
"Adamts17","OK","negbinomial.size",0.000173345396537296,0.00138517122742312,"Adamts17",52
"Zfp846","OK","negbinomial.size",1.81763418321809e-08,2.75528874023397e-07,"Zfp846",79
"Cryzl1","OK","negbinomial.size",0.00161781705638142,0.00982374035391551,"Cryzl1",292
"Espl1","OK","negbinomial.size",0.000180325638502011,0.0014366788808067,"Espl1",70
"Abce1","OK","negbinomial.size",0.0031270696047301,0.0172770638044942,"Abce1",288
"Rrp1b","OK","negbinomial.size",0.00979241096437423,0.0444417360837363,"Rrp1b",214
"Map2k5","OK","negbinomial.size",0.00258464373666172,0.0147233635080296,"Map2k5",128
"Rpl5","OK","negbinomial.size",0.000905215520920377,0.0059276106697029,"Rpl5",409
"Gpc6","OK","negbinomial.size",5.84236321395721e-29,5.1527192205894e-27,"Gpc6",176
"Tmod3","OK","negbinomial.size",7.73296773948862e-05,0.000668001295413907,"Tmod3",201
"Kcnt1","OK","negbinomial.size",1.216637202658e-21,6.31449728391879e-20,"Kcnt1",97
"Zfp958","OK","negbinomial.size",0.000731230980349061,0.00494757785631028,"Zfp958",70
"Thra","OK","negbinomial.size",1.17269986580482e-06,1.37967264062783e-05,"Thra",155
"Nap1l1","OK","negbinomial.size",1.68650721193699e-08,2.57197448088867e-07,"Nap1l1",401
"Col25a1","OK","negbinomial.size",0.000233678261183976,0.00181251551663733,"Col25a1",27
"C1qtnf3","OK","negbinomial.size",1.46700418099389e-20,6.98183272856414e-19,"C1qtnf3",35
"Eno1b","OK","negbinomial.size",6.15713852099155e-09,1.00587864024282e-07,"Eno1b",403
"Frem1","OK","negbinomial.size",6.83850224538424e-06,7.13966807274719e-05,"Frem1",86
"Ntrk3","OK","negbinomial.size",6.04994375404433e-06,6.39579971718417e-05,"Ntrk3",11
"Pde1a","OK","negbinomial.size",9.04202410325893e-19,3.73895108164923e-17,"Pde1a",139
"Skap2","OK","negbinomial.size",0.00393235200689037,0.0209172600214683,"Skap2",108
"Hnrnpm","OK","negbinomial.size",0.0011109919059347,0.00710539042477102,"Hnrnpm",406
"Zc3h4","OK","negbinomial.size",0.00624887447372375,0.0311013436711144,"Zc3h4",166
"Nrsn2","OK","negbinomial.size",0.000259893497341446,0.00198412638527259,"Nrsn2",33
"Mamld1","OK","negbinomial.size",7.18871774519459e-05,0.000624408458694175,"Mamld1",38
"Hadhb","OK","negbinomial.size",0.000345986303345411,0.00254733173251157,"Hadhb",321
"Nhs","OK","negbinomial.size",1.80770134064824e-05,0.000174302211836816,"Nhs",100
"Tor4a","OK","negbinomial.size",2.62397579754842e-05,0.000246415359334927,"Tor4a",35
"Calcrl","OK","negbinomial.size",0.00164164781925144,0.00994928510158539,"Calcrl",125
"Syn3","OK","negbinomial.size",0.00802616965938838,0.0380263154561256,"Syn3",276
"Sohlh1","OK","negbinomial.size",0.00386197021365236,0.0206211550950819,"Sohlh1",17
"Zfp422","OK","negbinomial.size",1.52028296057771e-05,0.000148519044917166,"Zfp422",310
"Unc5c","OK","negbinomial.size",7.94642125540718e-34,8.79125130466626e-32,"Unc5c",106
"Ntm","OK","negbinomial.size",1.02146883358388e-09,1.81192193096483e-08,"Ntm",27
"Prmt7","OK","negbinomial.size",0.00109845286430935,0.00702876079384555,"Prmt7",190
"Atp8b4","OK","negbinomial.size",2.11979806469056e-08,3.1979537310858e-07,"Atp8b4",10
"Serpinb6a","OK","negbinomial.size",1.64092949188764e-65,6.08688316226084e-63,"Serpinb6a",313
"Pcnxl2","OK","negbinomial.size",2.95212287609832e-09,5.01781316891536e-08,"Pcnxl2",13
"Pyroxd2","OK","negbinomial.size",6.98082070668923e-10,1.26315797349734e-08,"Pyroxd2",47
"Casc4","OK","negbinomial.size",0.00185206237074298,0.0110128291465396,"Casc4",142
"Pwwp2b","OK","negbinomial.size",1.77135166018114e-05,0.000171189939756357,"Pwwp2b",51
"Zfp937","OK","negbinomial.size",2.47023487182397e-05,0.00023336780676737,"Zfp937",85
"Chst8","OK","negbinomial.size",3.73965276324403e-08,5.47787463995745e-07,"Chst8",21
"Zfp868","OK","negbinomial.size",2.12062661271875e-09,3.6487507284596e-08,"Zfp868",246
"Rnf14","OK","negbinomial.size",0.00286496626184797,0.0160590908864118,"Rnf14",183
"Zfp266","OK","negbinomial.size",0.00211220227468339,0.01236726791472,"Zfp266",397
"Tnfrsf19","OK","negbinomial.size",9.83182068739841e-35,1.13760479366485e-32,"Tnfrsf19",202
"Ifitm2","OK","negbinomial.size",0.00183911834218995,0.0109668844121511,"Ifitm2",419
"Layn","OK","negbinomial.size",0.000128455861510181,0.00105749694867259,"Layn",66
"Eno3","OK","negbinomial.size",1.75735234117214e-08,2.67354978611134e-07,"Eno3",131
"Marf1","OK","negbinomial.size",1.65477485126611e-06,1.90593793828019e-05,"Marf1",299
"Rxfp3","OK","negbinomial.size",3.24532524644111e-08,4.80964065900296e-07,"Rxfp3",12
"Tsga10","OK","negbinomial.size",0.00957000973962856,0.0435873402228069,"Tsga10",53
"B2m","OK","negbinomial.size",3.00425288739543e-44,5.19036128983989e-42,"B2m",336
"Ctnna3","OK","negbinomial.size",0.00817966123780437,0.0386084908425108,"Ctnna3",37
"Kcnd2","OK","negbinomial.size",6.26927771693451e-08,8.90406875742997e-07,"Kcnd2",121
"Tdrd5","OK","negbinomial.size",1.23217910766386e-20,5.90883760678957e-19,"Tdrd5",26
"Mkx","OK","negbinomial.size",5.94991506451454e-11,1.21228317921902e-09,"Mkx",17
"Gm10093","OK","negbinomial.size",2.47765787269043e-07,3.26181848542503e-06,"Gm10093",322
"Zfp143","OK","negbinomial.size",0.000579218981535484,0.00402929387486239,"Zfp143",86
"Lsamp","OK","negbinomial.size",0.0079773793879834,0.0378662810843984,"Lsamp",32
"Mmgt1","OK","negbinomial.size",0.000107896322502215,0.000901781590058272,"Mmgt1",163
"Ddhd2","OK","negbinomial.size",0.0109143010832887,0.0485370822505068,"Ddhd2",269
"Cxcl12","OK","negbinomial.size",1.5476927395156e-59,4.76085386116361e-57,"Cxcl12",161
"Phf5a","OK","negbinomial.size",0.00148444925039698,0.00911927615489855,"Phf5a",302
"Krt79","OK","negbinomial.size",1.52488705586047e-10,2.97707051834554e-09,"Krt79",22
"Hipk2","OK","negbinomial.size",3.96819766780108e-06,4.29218773467472e-05,"Hipk2",147
"Stx17","OK","negbinomial.size",1.30267345907396e-05,0.000128546752387654,"Stx17",194
"Hist1h4d","OK","negbinomial.size",0.00282863243187036,0.0159120036711637,"Hist1h4d",189
"Cep128","OK","negbinomial.size",0.000113925259055586,0.000944037691990176,"Cep128",36
"C1qtnf7","OK","negbinomial.size",0.00179709699353704,0.010721375251887,"C1qtnf7",134
"Pclo","OK","negbinomial.size",0.0017845675404269,0.0106696874505473,"Pclo",27
"Mdc1","OK","negbinomial.size",4.62146006452017e-05,0.000415141412633393,"Mdc1",108
"Cd2ap","OK","negbinomial.size",5.48215143717604e-08,7.87481707581597e-07,"Cd2ap",347
"Cyp2d22","OK","negbinomial.size",0.000148947127436924,0.00120960796602349,"Cyp2d22",47
"Akr1b10","OK","negbinomial.size",0.00175077847960387,0.0105297177800496,"Akr1b10",147
"Myl1","OK","negbinomial.size",8.04267787884748e-05,0.00069285692218596,"Myl1",18
"Ssbp3","OK","negbinomial.size",0.000273362578250033,0.00207689688969242,"Ssbp3",371
"Btbd3","OK","negbinomial.size",0.000939365661355405,0.00611630341817985,"Btbd3",143
"Tnfaip8","OK","negbinomial.size",0.00799393043353845,0.0379163033575731,"Tnfaip8",130
"Rapgef2","OK","negbinomial.size",0.00752060063197984,0.0360920149050722,"Rapgef2",236
"Opcml","OK","negbinomial.size",0.00053974462604503,0.00379023342075719,"Opcml",20
"Trank1","OK","negbinomial.size",2.46361418621709e-07,3.24983959498613e-06,"Trank1",80
"Nsl1","OK","negbinomial.size",3.06461856768892e-09,5.20201472082001e-08,"Nsl1",67
"Gm10118","OK","negbinomial.size",1.05375467947631e-11,2.37745152371293e-10,"Gm10118",12
"Tubb4a","OK","negbinomial.size",2.95790348808022e-07,3.84192366546527e-06,"Tubb4a",100
"Ncs1","OK","negbinomial.size",1.4253773737471e-24,9.31443494181263e-23,"Ncs1",126
"Zfp677","OK","negbinomial.size",1.29859138888497e-06,1.51646616635345e-05,"Zfp677",27
"Phactr2","OK","negbinomial.size",9.81773341595809e-31,9.90570030736508e-29,"Phactr2",188
"Acadm","OK","negbinomial.size",0.00163322642064677,0.00990995174527932,"Acadm",247
"Atp11c","OK","negbinomial.size",0.00184829302271024,0.010995599812463,"Atp11c",144
"Cped1","OK","negbinomial.size",3.1862839293435e-08,4.72769563728003e-07,"Cped1",60
"Nrg1","OK","negbinomial.size",1.58902586840831e-07,2.15492411315759e-06,"Nrg1",51
"Lrrc40","OK","negbinomial.size",0.000890254060138435,0.00584177117922266,"Lrrc40",190
"Ctnna2","OK","negbinomial.size",0.00222992776749071,0.0129842331503199,"Ctnna2",31
"Ldha","OK","negbinomial.size",0.00246396874860014,0.0141316843371282,"Ldha",399
"Grm4","OK","negbinomial.size",0.00879739131236354,0.0408515092899591,"Grm4",10
"Parp10","OK","negbinomial.size",3.75154595684652e-11,7.89891445872259e-10,"Parp10",12
"Zfp35","OK","negbinomial.size",0.000705180524115352,0.00479446726153251,"Zfp35",97
"Stk24","OK","negbinomial.size",8.73385711494798e-09,1.38729730395118e-07,"Stk24",251
"Nmral1","OK","negbinomial.size",3.36941777762947e-09,5.68876800688927e-08,"Nmral1",178
"Lppr1","OK","negbinomial.size",1.05243945801406e-06,1.25220438155409e-05,"Lppr1",16
"Syne2","OK","negbinomial.size",2.95104789631015e-16,1.00319719860549e-14,"Syne2",322
"D630045J12Rik","OK","negbinomial.size",0.00886601062956436,0.0411247245531687,"D630045J12Rik",116
"Eno1","OK","negbinomial.size",1.23654219159894e-07,1.69146096751039e-06,"Eno1",407
"Unc5d","OK","negbinomial.size",6.2021453164846e-10,1.13364430045658e-08,"Unc5d",27
"Sox11","OK","negbinomial.size",1.63070235078029e-47,3.42773634134017e-45,"Sox11",315
"Lin28b","OK","negbinomial.size",4.5231130853464e-17,1.65829948349967e-15,"Lin28b",62
"Cdc42ep5","OK","negbinomial.size",1.02898160128553e-16,3.66596495915624e-15,"Cdc42ep5",188
"Gpx1","OK","negbinomial.size",0.000939939794772956,0.00611688374183515,"Gpx1",408
"Ptcd3","OK","negbinomial.size",0.00647263474777173,0.0320003408227743,"Ptcd3",293
"Gm7964","OK","negbinomial.size",0.00777242593023739,0.037032805376711,"Gm7964",417
"Klk1","OK","negbinomial.size",6.24213977847626e-12,1.4418656938854e-10,"Klk1",16
"Nr6a1","OK","negbinomial.size",0.000393378419934765,0.00286448535347417,"Nr6a1",371
"Mro","OK","negbinomial.size",5.16635610321883e-11,1.06293773529846e-09,"Mro",104
"Fbln2","OK","negbinomial.size",0.000371613849882779,0.00271226497379723,"Fbln2",122
"Med14","OK","negbinomial.size",7.53052290446429e-06,7.7848323664839e-05,"Med14",180
"Rhox8","OK","negbinomial.size",9.15227602770531e-46,1.74891674638514e-43,"Rhox8",86
"Rab3ip","OK","negbinomial.size",0.00148527651310098,0.00911991596067653,"Rab3ip",79
"Ifi27","OK","negbinomial.size",9.43310547662926e-30,8.87838255755584e-28,"Ifi27",182
"Cntn4","OK","negbinomial.size",8.8353766267297e-47,1.76875825422722e-44,"Cntn4",137
"Aox3","OK","negbinomial.size",0.000831678167419032,0.00551768808389733,"Aox3",21
"Ifitm7","OK","negbinomial.size",0.010414306814807,0.0466922280655334,"Ifitm7",69
"Dhrs3","OK","negbinomial.size",1.56887209148606e-16,5.45085807653505e-15,"Dhrs3",296
"Adamtsl1","OK","negbinomial.size",0.000598576563886856,0.00413875794197814,"Adamtsl1",22
"Nrxn3","OK","negbinomial.size",4.5704038301387e-08,6.62550955238037e-07,"Nrxn3",41
"Hmgb1","OK","negbinomial.size",2.92294768412893e-14,8.41648771512192e-13,"Hmgb1",422
"Zfp772","OK","negbinomial.size",5.89097317907631e-05,0.000518472965518237,"Zfp772",51
"Hmcn1","OK","negbinomial.size",8.32040821526898e-11,1.66831460112834e-09,"Hmcn1",203
"Gm10184","OK","negbinomial.size",0.000651513233811246,0.00446327262619632,"Gm10184",163
"Vsig10","OK","negbinomial.size",0.00178388376071349,0.0106696874505473,"Vsig10",54
"Bub3","OK","negbinomial.size",2.91134544742511e-05,0.00027098072902528,"Bub3",305
"Nipal1","OK","negbinomial.size",0.000147161373331288,0.00119896591760608,"Nipal1",24
"Capn6","OK","negbinomial.size",3.20218752847371e-19,1.37836140304131e-17,"Capn6",112
"Bmpr2","OK","negbinomial.size",0.00743572904823339,0.0357254913357408,"Bmpr2",265
"Trmt2b","OK","negbinomial.size",0.00189016050173243,0.0112023986127112,"Trmt2b",100
"Zfp563","OK","negbinomial.size",0.00152159078199853,0.00932020541163939,"Zfp563",36
"Cbln4","OK","negbinomial.size",0.00334110861631991,0.0183288655367667,"Cbln4",23
"S1pr3","OK","negbinomial.size",2.21206789214123e-17,8.40319284809794e-16,"S1pr3",58
"Myl9","OK","negbinomial.size",1.74940039886235e-15,5.62842801797245e-14,"Myl9",293
"Arfgef1","OK","negbinomial.size",0.00128522798142472,0.0080692759990731,"Arfgef1",237
"Tcp1","OK","negbinomial.size",0.000310573983383859,0.00231362024715725,"Tcp1",409
"Agtr2","OK","negbinomial.size",2.97629208477696e-10,5.69605398682959e-09,"Agtr2",24
"Lgals1","OK","negbinomial.size",0.000371286271942867,0.002711443232046,"Lgals1",358
"Ap5s1","OK","negbinomial.size",0.00926053122928978,0.04250139005233,"Ap5s1",97
"Shroom4","OK","negbinomial.size",0.0042599663617865,0.0223954546706342,"Shroom4",103
"Aard","OK","negbinomial.size",0.000151468615628331,0.0012292935523195,"Aard",49
